user_id,item_id,rating,title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
110483,0618439102,9,Owl in Love,Patrice Kindl,2004,Graphia,http://images.amazon.com/images/P/0618439102.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618439102.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0618439102.01.LZZZZZZZ.jpg
167012,2857042981,8,La trahison des dieux,Marion Zimmer Bradley,1997,Pygmalion,http://images.amazon.com/images/P/2857042981.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2857042981.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2857042981.01.LZZZZZZZ.jpg
182085,0373226454,10,"State Of Emergency (Colorado Search And Rescue) (Harlequin Intrigue, No. 645)",Cassie Miles,2002,Harlequin,http://images.amazon.com/images/P/0373226454.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373226454.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373226454.01.LZZZZZZZ.jpg
184532,1572240032,10,Anxiety and Phobia Workbook (New Harbinger Workbooks),Edmund J. Bourne Ph.D.,1995,New Harbinger Pubns Inc,http://images.amazon.com/images/P/1572240032.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1572240032.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1572240032.01.LZZZZZZZ.jpg
223210,038572179X,5,Atonement : A Novel,IAN MCEWAN,2003,Anchor,http://images.amazon.com/images/P/038572179X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038572179X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038572179X.01.LZZZZZZZ.jpg
107951,0486415821,9,Jabberwocky and Other Poems (Dover Thrift Editions),Lewis Carroll,2001,Dover Publications,http://images.amazon.com/images/P/0486415821.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486415821.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486415821.01.LZZZZZZZ.jpg
173111,0743205413,7,The Summer of My Greek Taverna : A Memoir,Tom Stone,2002,Simon &amp; Schuster,http://images.amazon.com/images/P/0743205413.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743205413.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743205413.01.LZZZZZZZ.jpg
79285,0151005397,10,Unwinding the Clock: Ten Thoughts on Our Relationship to Time,Bodil Jonsson,2001,Harcourt,http://images.amazon.com/images/P/0151005397.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0151005397.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0151005397.01.LZZZZZZZ.jpg
217740,8401321328,6,Juego Mortal,Larry Collins,1985,Lectorum Pubns (J),http://images.amazon.com/images/P/8401321328.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8401321328.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8401321328.01.LZZZZZZZ.jpg
245729,3257211945,6,Das Hotel New Hampshire,John Irving,1998,Diogenes Verlag AG,http://images.amazon.com/images/P/3257211945.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3257211945.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3257211945.01.LZZZZZZZ.jpg
32642,0316346624,10,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,2002,Back Bay Books,http://images.amazon.com/images/P/0316346624.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316346624.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316346624.01.LZZZZZZZ.jpg
138844,1887317007,7,Who Packed Your Parachute?: Practical Advice from the Chronically Unemployed,Bad Dog Press,1995,Bad Dog Press,http://images.amazon.com/images/P/1887317007.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1887317007.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1887317007.01.LZZZZZZZ.jpg
174861,0449006530,8,Midnight Voices,JOHN SAUL,2003,Ballantine Books,http://images.amazon.com/images/P/0449006530.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449006530.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449006530.01.LZZZZZZZ.jpg
13666,0679408193,9,Ablaze: The Story of the Heroes and Victims of Chernobyl,Piers Paul Read,1993,Random House Inc,http://images.amazon.com/images/P/0679408193.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679408193.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679408193.01.LZZZZZZZ.jpg
23902,0486268713,6,Lyric Poems (Dover Thrift Editions),John Keats,1991,Dover Publications,http://images.amazon.com/images/P/0486268713.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486268713.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486268713.01.LZZZZZZZ.jpg
83021,3492238696,8,Balzac und die kleine chinesische Schneiderin.,Dai Sijie,2003,Piper,http://images.amazon.com/images/P/3492238696.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3492238696.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3492238696.01.LZZZZZZZ.jpg
72482,1567180019,9,How to Read the Tarot (How to),Sylvia Abraham,1994,Llewellyn Publications,http://images.amazon.com/images/P/1567180019.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1567180019.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1567180019.01.LZZZZZZZ.jpg
219530,0345391802,10,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1995,Ballantine Books,http://images.amazon.com/images/P/0345391802.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345391802.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345391802.01.LZZZZZZZ.jpg
41395,0767905385,8,Catch Me If You Can: The True Story of a Real Fake,Stan Redding,2000,Broadway,http://images.amazon.com/images/P/0767905385.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767905385.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767905385.01.LZZZZZZZ.jpg
115707,039592720X,8,Interpreter of Maladies,Jhumpa Lahiri,1999,Houghton Mifflin Co,http://images.amazon.com/images/P/039592720X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039592720X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/039592720X.01.LZZZZZZZ.jpg
235282,0440346703,8,The Last of the Crazy People,Timothy Findley,1985,Dell Publishing,http://images.amazon.com/images/P/0440346703.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440346703.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440346703.01.LZZZZZZZ.jpg
160681,0446890359,7,Without Feathers,Woody Allen,1981,Warner Books (Mm),http://images.amazon.com/images/P/0446890359.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446890359.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446890359.01.LZZZZZZZ.jpg
88733,0061056022,8,Cat Raise the Dead : A Joe Grey Mystery,Shirley Rousseau Murphy,1997,Avon,http://images.amazon.com/images/P/0061056022.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061056022.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061056022.01.LZZZZZZZ.jpg
277436,0590629816,10,"The Predator (Animorphs, No. 5)",K. A. Applegate,1996,Scholastic,http://images.amazon.com/images/P/0590629816.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590629816.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590629816.01.LZZZZZZZ.jpg
129074,0140137645,8,Beginnings of English Society (Penguin History of England),D. Whitelock,1952,Penguin USA,http://images.amazon.com/images/P/0140137645.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140137645.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140137645.01.LZZZZZZZ.jpg
181076,0451202406,7,Vanishing Point: A Claire Reynier Mystery,Judith Van Gieson,2001,Signet Book,http://images.amazon.com/images/P/0451202406.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451202406.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451202406.01.LZZZZZZZ.jpg
211610,2070425770,8,La Douce empoisonneuse,Arto Paasilinna,2003,Gallimard,http://images.amazon.com/images/P/2070425770.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2070425770.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2070425770.01.LZZZZZZZ.jpg
104665,0345370775,5,Jurassic Park,Michael Crichton,1999,Ballantine Books,http://images.amazon.com/images/P/0345370775.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345370775.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345370775.01.LZZZZZZZ.jpg
86243,0451454537,5,Grunts!: A Fantasy With Attitude,Mary Gentle,1997,Roc,http://images.amazon.com/images/P/0451454537.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451454537.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451454537.01.LZZZZZZZ.jpg
231868,0515093556,7,Belinda,Anne Rice,1994,Jove Books,http://images.amazon.com/images/P/0515093556.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515093556.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515093556.01.LZZZZZZZ.jpg
88733,0941434508,9,Rock stars,Timothy White,1984,"Stewart, Tabori &amp; Chang",http://images.amazon.com/images/P/0941434508.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0941434508.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0941434508.01.LZZZZZZZ.jpg
98391,0684864886,9,Meanwhile Back at the Ranch : A Novel,Kinky Friedman,2002,Simon &amp; Schuster,http://images.amazon.com/images/P/0684864886.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684864886.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684864886.01.LZZZZZZZ.jpg
264863,067166980X,8,The Great Reckoning: How the World Will Change in the Depression of the 1990's,James D. Davidson,1991,Simon &amp; Schuster,http://images.amazon.com/images/P/067166980X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067166980X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067166980X.01.LZZZZZZZ.jpg
237474,0380732181,10,An Underachiever's Diary,Benjamin Anastas,1999,Perennial,http://images.amazon.com/images/P/0380732181.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380732181.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380732181.01.LZZZZZZZ.jpg
252698,0451169514,10,It,Stephen King,1997,Signet Book,http://images.amazon.com/images/P/0451169514.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451169514.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451169514.01.LZZZZZZZ.jpg
259626,0140039341,8,The Black Prince,Iris Murdoch,1983,Penguin Books,http://images.amazon.com/images/P/0140039341.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140039341.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140039341.01.LZZZZZZZ.jpg
184393,0060007192,6,Lemony Snicket: The Unauthorized Autobiography,Lemony Snicket,2002,HarperCollins,http://images.amazon.com/images/P/0060007192.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060007192.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060007192.01.LZZZZZZZ.jpg
210028,0446314404,9,The Great Shark Hunt,"Hunter S., Md. Thompson",1982,Warner Books,http://images.amazon.com/images/P/0446314404.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446314404.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446314404.01.LZZZZZZZ.jpg
165759,0879850213,5,How to Make Good Pictures,Kodak,2000,Eastman Kodak Co,http://images.amazon.com/images/P/0879850213.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0879850213.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0879850213.01.LZZZZZZZ.jpg
219546,0590405543,7,Sixth-Grade Sleepover,Eve Bunting,1987,Scholastic,http://images.amazon.com/images/P/0590405543.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590405543.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590405543.01.LZZZZZZZ.jpg
95359,0609601288,6,Night Train,Martin Amis,1998,Random House Inc,http://images.amazon.com/images/P/0609601288.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609601288.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609601288.01.LZZZZZZZ.jpg
216012,0446610542,7,The Bachelor (Warner Books Contemporary Romance),Carly Phillips,2002,Warner Forever,http://images.amazon.com/images/P/0446610542.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446610542.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446610542.01.LZZZZZZZ.jpg
122542,0440498058,10,A Wrinkle In Time,MADELEINE L'ENGLE,1998,Yearling,http://images.amazon.com/images/P/0440498058.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440498058.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440498058.01.LZZZZZZZ.jpg
52917,0824802713,5,Advaita Vedanta : A Philosophical Reconstruction,Eliot Deutsch,1969,University of Hawaii Press,http://images.amazon.com/images/P/0824802713.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0824802713.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0824802713.01.LZZZZZZZ.jpg
118817,9117510716,4,Dikter i m̦rker och ljus,Siv Arb,1975,Norstedt,http://images.amazon.com/images/P/9117510716.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9117510716.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9117510716.01.LZZZZZZZ.jpg
44595,042505232X,6,Dream Dancer 1,Janet Morris,1982,Penguin Putnam~mass,http://images.amazon.com/images/P/042505232X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042505232X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042505232X.01.LZZZZZZZ.jpg
98391,155166738X,10,The Highlander,Elaine Coffman,2003,Mira Books,http://images.amazon.com/images/P/155166738X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/155166738X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/155166738X.01.LZZZZZZZ.jpg
76532,0553156055,10,LIZARD MUSIC,DANIEL MANUS PINKWATER,1988,Skylark,http://images.amazon.com/images/P/0553156055.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553156055.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553156055.01.LZZZZZZZ.jpg
161140,0440180090,9,Slapstick or Lonesome No More!,Kurt Vonnegut,1992,Dell,http://images.amazon.com/images/P/0440180090.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440180090.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440180090.01.LZZZZZZZ.jpg
204115,0553128973,6,The Evil That Men Do,R Lance Hill,1984,Bantam Books,http://images.amazon.com/images/P/0553128973.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553128973.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553128973.01.LZZZZZZZ.jpg
234828,0553275976,7,The Bonfire of the Vanities,Tom Wolfe,1988,Bantam Books,http://images.amazon.com/images/P/0553275976.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553275976.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553275976.01.LZZZZZZZ.jpg
164096,0521316898,6,The Cambridge Chaucer Companion (Cambridge Companions to Literature),Piero Boitani,1986,Cambridge University Press,http://images.amazon.com/images/P/0521316898.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0521316898.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0521316898.01.LZZZZZZZ.jpg
127049,0440414121,8,The Watsons Go to Birmingham - 1963 (Yearling Newbery),CHRISTOPHER PAUL CURTIS,1997,Yearling,http://images.amazon.com/images/P/0440414121.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440414121.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440414121.01.LZZZZZZZ.jpg
94173,0060201134,10,Laura Ingalls Wilder: A Biography,William Anderson,1992,HarperCollins Publishers,http://images.amazon.com/images/P/0060201134.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060201134.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060201134.01.LZZZZZZZ.jpg
10917,0851125794,5,The Guinness Who's Who of Indie and New Wave Music (The Guinness Who's Who of Popular Music Series),Colin Larkin,1992,Guinness World Records Ltd,http://images.amazon.com/images/P/0851125794.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0851125794.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0851125794.01.LZZZZZZZ.jpg
163784,0373320132,3,Lord/Hi Cliff Manor (Gothic Romances),Irene M. Pascoe,1986,Harlequin,http://images.amazon.com/images/P/0373320132.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373320132.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373320132.01.LZZZZZZZ.jpg
42902,0553405098,10,Living in Arcadia,Molly Moynahan,1993,Transworld Publishers Ltd,http://images.amazon.com/images/P/0553405098.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553405098.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553405098.01.LZZZZZZZ.jpg
209516,0575062061,9,The Stolen Watch,Leon Garfield,1995,Orion Publishing Co,http://images.amazon.com/images/P/0575062061.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0575062061.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0575062061.01.LZZZZZZZ.jpg
223644,0671704656,8,Treasure (Clive Cussler),Clive Cussler,1989,Pocket,http://images.amazon.com/images/P/0671704656.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671704656.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671704656.01.LZZZZZZZ.jpg
153342,037382503X,7,"Tyler #3 Wisconsin Wedding (Tyler, No 3)",Carla Neggers,1992,Harlequin,http://images.amazon.com/images/P/037382503X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037382503X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037382503X.01.LZZZZZZZ.jpg
131657,0440222826,8,The Mercy Rule,John T. Lescroart,1999,Island,http://images.amazon.com/images/P/0440222826.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440222826.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440222826.01.LZZZZZZZ.jpg
31556,0590448293,5,Karen's Big Joke (Baby-Sitters Little Sister (Paperback)),Ann M. Martin,1992,Scholastic,http://images.amazon.com/images/P/0590448293.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590448293.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590448293.01.LZZZZZZZ.jpg
124717,0345300378,10,Last Unicorn,Peter S. Beagle,1982,Del Rey Books,http://images.amazon.com/images/P/0345300378.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345300378.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345300378.01.LZZZZZZZ.jpg
104636,0671028022,3,Jade (Wildflowers),V.C. Andrews,1999,Pocket,http://images.amazon.com/images/P/0671028022.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671028022.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671028022.01.LZZZZZZZ.jpg
11676,006052149X,7,"Dilbert and the Way of the Weasel : A Guide to Outwitting Your Boss, Your Coworkers, and the Other Pants-Wearing Ferrets in Your Life",Scott Adams,2003,HarperBusiness,http://images.amazon.com/images/P/006052149X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006052149X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006052149X.01.LZZZZZZZ.jpg
112770,0340682299,6,Between Males,Fiona Walker,2001,Trafalgar Square,http://images.amazon.com/images/P/0340682299.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0340682299.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0340682299.01.LZZZZZZZ.jpg
274061,0380775832,10,Winter Fire,Elizabeth Lowell,1997,Avon,http://images.amazon.com/images/P/0380775832.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380775832.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380775832.01.LZZZZZZZ.jpg
123883,0515094773,5,Vows,LaVyrle Spencer,1996,Jove Books,http://images.amazon.com/images/P/0515094773.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515094773.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515094773.01.LZZZZZZZ.jpg
196502,006251315X,6,At the Root of This Longing : Reconciling a Spiritual Hunger and a Feminist Thirst,Carol L. Flinders,1999,HarperSanFrancisco,http://images.amazon.com/images/P/006251315X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006251315X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006251315X.01.LZZZZZZZ.jpg
64333,1853260703,10,The Case-Book of Sherlock Holmes (Wordsworth Collection),Sir Arthur Conan Doyle,1998,NTC/Contemporary Publishing Company,http://images.amazon.com/images/P/1853260703.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853260703.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1853260703.01.LZZZZZZZ.jpg
239914,067169507X,10,SEAT OF THE SOUL,Gary Zukav,1990,Free Press,http://images.amazon.com/images/P/067169507X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067169507X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067169507X.01.LZZZZZZZ.jpg
128085,0446600466,7,Black Market,James Patterson,1994,Warner Books,http://images.amazon.com/images/P/0446600466.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446600466.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446600466.01.LZZZZZZZ.jpg
183046,0380778637,7,River of Dust,Alexander Jablokov,1997,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0380778637.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380778637.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380778637.01.LZZZZZZZ.jpg
59189,0553582550,7,Blonde Heat,Susan Johnson,2002,Bantam Books,http://images.amazon.com/images/P/0553582550.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553582550.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553582550.01.LZZZZZZZ.jpg
8674,0451528670,6,What to  Listen for in Music (Signet Classics (Paperback)),Aaron Copland,2002,Signet Classics,http://images.amazon.com/images/P/0451528670.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451528670.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451528670.01.LZZZZZZZ.jpg
199416,068804560X,5,Understand This,Jervey Tervalon,1994,Harpercollins,http://images.amazon.com/images/P/068804560X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068804560X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/068804560X.01.LZZZZZZZ.jpg
86033,0684850311,4,Lethal Seduction,Jackie Collins,2000,Simon &amp; Schuster,http://images.amazon.com/images/P/0684850311.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684850311.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684850311.01.LZZZZZZZ.jpg
55490,0688124089,10,"Shadow of a Dark Queen (The Serpentwar Saga, Vol 1)",Raymond E. Feist,1994,Harpercollins,http://images.amazon.com/images/P/0688124089.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688124089.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688124089.01.LZZZZZZZ.jpg
7125,067179356X,10,In the Name of Love : Ann Rule's Crime Files Volume 4 (Ann Rule's Crime Files),Ann Rule,1998,Pocket,http://images.amazon.com/images/P/067179356X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067179356X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067179356X.01.LZZZZZZZ.jpg
78719,067972754X,6,Dictionary of the Khazars (F) (Vintage International),MILORAD PAVIC,1989,Vintage,http://images.amazon.com/images/P/067972754X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067972754X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067972754X.01.LZZZZZZZ.jpg
171118,086611873x,8,Alice In Wonderland Great Illustrated CL (Alice in Wonderland),Lewis Carroll,1996,Baronet Books,http://images.amazon.com/images/P/086611873X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/086611873X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/086611873X.01.LZZZZZZZ.jpg
183952,0425182878,6,Chosen Prey,John Sandford,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425182878.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425182878.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425182878.01.LZZZZZZZ.jpg
31171,0449003981,8,A Patchwork Planet (Ballantine Reader's Circle),Anne Tyler,1999,Ballantine Books,http://images.amazon.com/images/P/0449003981.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449003981.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449003981.01.LZZZZZZZ.jpg
104532,3473580082,10,Die Welle.,Morton Rhue,1997,Ravensburger Buchverlag,http://images.amazon.com/images/P/3473580082.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3473580082.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3473580082.01.LZZZZZZZ.jpg
223501,0399138803,6,The Edge of Sleep,David Wiltse,1993,Putnam Pub Group,http://images.amazon.com/images/P/0399138803.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399138803.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399138803.01.LZZZZZZZ.jpg
106848,0440235502,9,October Sky: A Memoir,Homer Hickam,1999,Dell,http://images.amazon.com/images/P/0440235502.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440235502.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440235502.01.LZZZZZZZ.jpg
35859,042519213X,9,On What Grounds (Coffeehouse Mystery),Cleo Coyle,2003,Berkley Publishing Group,http://images.amazon.com/images/P/042519213X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042519213X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042519213X.01.LZZZZZZZ.jpg
65234,0425152251,9,Sophie's World: A Novel About the History of Philosophy,Jostein Gaarder,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425152251.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425152251.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425152251.01.LZZZZZZZ.jpg
261768,1850152446,4,Grandmas and Grandpas: A Book Written by Grandchildren for Their Grandparents,Richard Exley,1990,Exley Giftbooks,http://images.amazon.com/images/P/1850152446.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1850152446.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1850152446.01.LZZZZZZZ.jpg
79188,0143018213,10,Blue Is the Colour of Heaven: A Journey into Afghanistan,Richard Loseby,2003,Penguin Books,http://images.amazon.com/images/P/0143018213.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0143018213.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0143018213.01.LZZZZZZZ.jpg
243876,3720519554,6,Nimm zuerst ein kleines Boot. Von den Gezeiten des Lebens.,Richard Bode,1997,"Hugendubel, Verlag Heinrich",http://images.amazon.com/images/P/3720519554.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3720519554.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3720519554.01.LZZZZZZZ.jpg
